"ACTIVITY" "PERSON" "AVERAGE"
"38167" "WALKING_DOWNSTAIRS" 22 0.5073866
"38168" "WALKING_DOWNSTAIRS" 22 -0.1102891
"38169" "WALKING_DOWNSTAIRS" 22 -0.09606232
"38170" "WALKING_DOWNSTAIRS" 22 0.277792
"38171" "WALKING_DOWNSTAIRS" 22 -0.06323755
"38172" "WALKING_DOWNSTAIRS" 22 -0.03249728
"38173" "WALKING_DOWNSTAIRS" 22 -0.03153574
"38174" "WALKING_DOWNSTAIRS" 22 0.196524
"38175" "WALKING_DOWNSTAIRS" 22 0.2157938
"38176" "WALKING_DOWNSTAIRS" 22 -0.188108
"38177" "WALKING_DOWNSTAIRS" 22 0.07178197
"38178" "WALKING_DOWNSTAIRS" 22 0.3453575
"38179" "WALKING_DOWNSTAIRS" 22 0.5641246
"38180" "WALKING_DOWNSTAIRS" 22 0.4896459
"38181" "WALKING_DOWNSTAIRS" 22 0.05570554
"38182" "WALKING_DOWNSTAIRS" 22 -0.08333245
"38183" "WALKING_DOWNSTAIRS" 22 -0.1262792
"38184" "WALKING_DOWNSTAIRS" 22 0.07773753
"38185" "WALKING_DOWNSTAIRS" 22 -0.05948894
"38186" "WALKING_DOWNSTAIRS" 22 -0.3514772
"38187" "WALKING_DOWNSTAIRS" 22 -0.2261736
"38188" "WALKING_DOWNSTAIRS" 22 -0.1783743
"38189" "WALKING_DOWNSTAIRS" 22 0.04428417
"38190" "WALKING_DOWNSTAIRS" 22 0.03584528
"38191" "WALKING_DOWNSTAIRS" 22 0.2844708
"38192" "WALKING_DOWNSTAIRS" 22 -0.01559597
"38193" "WALKING_DOWNSTAIRS" 22 -0.008480422
"38194" "WALKING_DOWNSTAIRS" 22 0.1703626
"38195" "WALKING_DOWNSTAIRS" 22 0.01766099
"38196" "WALKING_DOWNSTAIRS" 22 0.3577334
"38197" "WALKING_DOWNSTAIRS" 22 -0.2920324
"38198" "WALKING_DOWNSTAIRS" 22 0.0134833
"38199" "WALKING_DOWNSTAIRS" 22 0.07246502
"38200" "WALKING_DOWNSTAIRS" 22 -0.006654741
"38201" "WALKING_DOWNSTAIRS" 22 0.2722274
"38202" "WALKING_DOWNSTAIRS" 22 0.168639
"38203" "WALKING_DOWNSTAIRS" 22 -0.06933411
"38204" "WALKING_DOWNSTAIRS" 22 0.2319354
"38205" "WALKING_DOWNSTAIRS" 22 -0.1852772
"38206" "WALKING_DOWNSTAIRS" 22 0.0741979
"38207" "WALKING_DOWNSTAIRS" 22 0.07517143
"38208" "WALKING_DOWNSTAIRS" 22 -0.003006413
"38209" "WALKING_DOWNSTAIRS" 22 -0.1376141
"38210" "WALKING_DOWNSTAIRS" 22 -0.01922848
"38211" "WALKING_DOWNSTAIRS" 22 -0.4305204
"38212" "WALKING_DOWNSTAIRS" 22 -0.02844498
"38213" "WALKING_DOWNSTAIRS" 22 0.07600052
"38214" "WALKING_DOWNSTAIRS" 22 -0.2336177
"38215" "WALKING_DOWNSTAIRS" 22 0.1518601
"38216" "WALKING_DOWNSTAIRS" 22 -0.03954997
"38217" "WALKING_DOWNSTAIRS" 22 -0.3582824
"38218" "WALKING_DOWNSTAIRS" 22 0.04078063
"38219" "WALKING_DOWNSTAIRS" 22 -0.1415427
"38220" "WALKING_DOWNSTAIRS" 22 -0.04870694
"38221" "WALKING_DOWNSTAIRS" 22 0.07115462
"38222" "WALKING_DOWNSTAIRS" 22 -0.1354696
"38223" "WALKING_DOWNSTAIRS" 22 0.02603604
"38224" "WALKING_DOWNSTAIRS" 22 -0.239161
"38225" "WALKING_DOWNSTAIRS" 22 -0.07199179
"38226" "WALKING_DOWNSTAIRS" 22 -0.08877352
"38227" "WALKING_DOWNSTAIRS" 22 0.1902461
"38228" "WALKING_DOWNSTAIRS" 22 -0.1249799
"38229" "WALKING_DOWNSTAIRS" 22 -0.1193366
"38230" "WALKING_DOWNSTAIRS" 22 0.1070086
"38231" "WALKING_DOWNSTAIRS" 22 -0.1167224
"38232" "WALKING_DOWNSTAIRS" 22 0.2056114
"38233" "WALKING_DOWNSTAIRS" 22 -0.4153584
"38234" "WALKING_DOWNSTAIRS" 22 -0.08204695
"38235" "WALKING_DOWNSTAIRS" 22 -0.03059967
"38236" "WALKING_DOWNSTAIRS" 22 -0.05658473
"38237" "WALKING_DOWNSTAIRS" 22 0.1246092
"38238" "WALKING_DOWNSTAIRS" 22 0.001773528
"38239" "WALKING_DOWNSTAIRS" 22 -0.2254336
"38240" "WALKING_DOWNSTAIRS" 22 0.08803164
"38241" "WALKING_DOWNSTAIRS" 22 -0.3029273
"38242" "WALKING_DOWNSTAIRS" 22 0.1262351
"38243" "WALKING_DOWNSTAIRS" 22 0.1075497
"38244" "WALKING_DOWNSTAIRS" 22 0.04245533
"38245" "WALKING_DOWNSTAIRS" 22 -0.08872949
"38246" "WALKING_DOWNSTAIRS" 22 0.03105246
"38247" "WALKING_DOWNSTAIRS" 22 -0.391558
"38248" "WALKING_DOWNSTAIRS" 22 0.1614403
"38249" "WALKING_DOWNSTAIRS" 22 0.1142632
"38250" "WALKING_DOWNSTAIRS" 22 -0.2210628
"38251" "WALKING_DOWNSTAIRS" 22 0.1948486
"38252" "WALKING_DOWNSTAIRS" 22 0.01318879
"38253" "WALKING_DOWNSTAIRS" 22 -0.2894819
"38254" "WALKING_DOWNSTAIRS" 22 0.2013344
"38255" "WALKING_DOWNSTAIRS" 22 -0.1040517
"38256" "WALKING_DOWNSTAIRS" 22 -0.01615176
"38257" "WALKING_DOWNSTAIRS" 22 0.1404217
"38258" "WALKING_DOWNSTAIRS" 22 -0.08743315
"38259" "WALKING_DOWNSTAIRS" 22 0.05940184
"38260" "WALKING_DOWNSTAIRS" 22 -0.6256123
"38261" "WALKING_DOWNSTAIRS" 22 -0.388768
"38262" "WALKING_DOWNSTAIRS" 22 0.2140194
"38263" "WALKING_DOWNSTAIRS" 22 -0.1199433
"38264" "WALKING_DOWNSTAIRS" 22 0.6109511
"38265" "WALKING_DOWNSTAIRS" 22 0.4081777
"38266" "WALKING_DOWNSTAIRS" 22 -0.0737887
"38267" "WALKING_DOWNSTAIRS" 22 0.4808157
"38268" "WALKING_DOWNSTAIRS" 22 -0.2855275
"38269" "WALKING_DOWNSTAIRS" 22 0.3186145
"38270" "WALKING_DOWNSTAIRS" 22 0.09338469
"38271" "WALKING_DOWNSTAIRS" 22 -0.1522726
"38272" "WALKING_DOWNSTAIRS" 22 -0.2244948
"38273" "WALKING_DOWNSTAIRS" 22 0.6995965
"38274" "WALKING_DOWNSTAIRS" 22 -0.4409293
"38275" "WALKING_DOWNSTAIRS" 22 0.1173626
"38276" "WALKING_DOWNSTAIRS" 22 0.5152429
"38277" "WALKING_DOWNSTAIRS" 22 0.1494028
"38278" "WALKING_DOWNSTAIRS" 22 -0.1828226
"38279" "WALKING_DOWNSTAIRS" 22 0.6500223
"38280" "WALKING_DOWNSTAIRS" 22 0.1406228
"38281" "WALKING_DOWNSTAIRS" 22 -0.1967378
"38282" "WALKING_DOWNSTAIRS" 22 -0.1049317
"38283" "WALKING_DOWNSTAIRS" 22 -0.01915205
"38284" "WALKING_DOWNSTAIRS" 22 -0.0802846
"38285" "WALKING_DOWNSTAIRS" 22 -0.01339236
"38286" "WALKING_DOWNSTAIRS" 22 -0.1835836
"38287" "WALKING_DOWNSTAIRS" 22 -0.1902346
"38288" "WALKING_DOWNSTAIRS" 22 0.0453267
"38289" "WALKING_DOWNSTAIRS" 22 -0.03825198
"38290" "WALKING_DOWNSTAIRS" 22 -0.2793595
"38291" "WALKING_DOWNSTAIRS" 22 -0.195727
"38292" "WALKING_DOWNSTAIRS" 22 -0.1649069
"38293" "WALKING_DOWNSTAIRS" 22 -0.5633409
"38294" "WALKING_DOWNSTAIRS" 22 0.2902231
"38295" "WALKING_DOWNSTAIRS" 22 -0.8943347
"38296" "WALKING_DOWNSTAIRS" 23 0.7459775
"38297" "WALKING_DOWNSTAIRS" 23 0.6292234
"38298" "WALKING_DOWNSTAIRS" 23 0.9305249
"38299" "WALKING_DOWNSTAIRS" 23 0.8173898
"38300" "WALKING_DOWNSTAIRS" 23 0.9684455
"38301" "WALKING_DOWNSTAIRS" 23 1.029313
"38302" "WALKING_DOWNSTAIRS" 23 0.805279
"38303" "WALKING_DOWNSTAIRS" 23 0.7943465
"38304" "WALKING_DOWNSTAIRS" 23 0.9093483
"38305" "WALKING_DOWNSTAIRS" 23 0.5357738
"38306" "WALKING_DOWNSTAIRS" 23 1.523331
"38307" "WALKING_DOWNSTAIRS" 23 1.409188
"38308" "WALKING_DOWNSTAIRS" 23 1.056115
"38309" "WALKING_DOWNSTAIRS" 23 0.4405448
"38310" "WALKING_DOWNSTAIRS" 23 0.29192
"38311" "WALKING_DOWNSTAIRS" 23 0.7193153
"38312" "WALKING_DOWNSTAIRS" 23 0.808687
"38313" "WALKING_DOWNSTAIRS" 23 0.5784849
"38314" "WALKING_DOWNSTAIRS" 23 1.36098
"38315" "WALKING_DOWNSTAIRS" 23 0.376634
"38316" "WALKING_DOWNSTAIRS" 23 0.550553
"38317" "WALKING_DOWNSTAIRS" 23 0.9980201
"38318" "WALKING_DOWNSTAIRS" 23 1.343074
"38319" "WALKING_DOWNSTAIRS" 23 1.048461
"38320" "WALKING_DOWNSTAIRS" 23 0.8065352
"38321" "WALKING_DOWNSTAIRS" 23 0.3408941
"38322" "WALKING_DOWNSTAIRS" 23 1.497414
"38323" "WALKING_DOWNSTAIRS" 23 0.8465007
"38324" "WALKING_DOWNSTAIRS" 23 0.6336431
"38325" "WALKING_DOWNSTAIRS" 23 1.1591112
"38326" "WALKING_DOWNSTAIRS" 23 0.8062699
"38327" "WALKING_DOWNSTAIRS" 23 1.744775
"38328" "WALKING_DOWNSTAIRS" 23 1.163468
"38329" "WALKING_DOWNSTAIRS" 23 0.9306236
"38330" "WALKING_DOWNSTAIRS" 23 1.48501
"38331" "WALKING_DOWNSTAIRS" 23 1.719319
"38332" "WALKING_DOWNSTAIRS" 23 1.629999
"38333" "WALKING_DOWNSTAIRS" 23 1.955893
"38334" "WALKING_DOWNSTAIRS" 23 1.188351
"38335" "WALKING_DOWNSTAIRS" 23 0.9865961
"38336" "WALKING_DOWNSTAIRS" 23 1.049539
"38337" "WALKING_DOWNSTAIRS" 23 1.666801
"38338" "WALKING_DOWNSTAIRS" 23 1.339223
"38339" "WALKING_DOWNSTAIRS" 23 0.7031202
"38340" "WALKING_DOWNSTAIRS" 23 1.950164
"38341" "WALKING_DOWNSTAIRS" 23 1.078697
"38342" "WALKING_DOWNSTAIRS" 23 1.780897
"38343" "WALKING_DOWNSTAIRS" 23 1.709563
"38344" "WALKING_DOWNSTAIRS" 23 1.595496
"38345" "WALKING_DOWNSTAIRS" 23 1.349519
"38346" "WALKING_DOWNSTAIRS" 23 1.745398
"38347" "WALKING_DOWNSTAIRS" 23 0.5665525
"38348" "WALKING_DOWNSTAIRS" 23 1.035991
"38349" "WALKING_DOWNSTAIRS" 23 0.8235098
"38350" "WALKING_DOWNSTAIRS" 23 -0.250837
"38351" "WALKING_DOWNSTAIRS" 23 -0.3520404
"38352" "WALKING_DOWNSTAIRS" 23 -0.06195886
"38353" "WALKING_DOWNSTAIRS" 23 -0.2009283
"38354" "WALKING_DOWNSTAIRS" 23 -0.03867448
"38355" "WALKING_DOWNSTAIRS" 23 0.02723774
"38356" "WALKING_DOWNSTAIRS" 23 -0.188132
"38357" "WALKING_DOWNSTAIRS" 23 -0.2210904
"38358" "WALKING_DOWNSTAIRS" 23 -0.09760805
"38359" "WALKING_DOWNSTAIRS" 23 -0.4522019
"38360" "WALKING_DOWNSTAIRS" 23 0.5386189
"38361" "WALKING_DOWNSTAIRS" 23 0.4148865
"38362" "WALKING_DOWNSTAIRS" 23 0.0572129
"38363" "WALKING_DOWNSTAIRS" 23 -0.560286
"38364" "WALKING_DOWNSTAIRS" 23 -0.6957171
"38365" "WALKING_DOWNSTAIRS" 23 -0.264439
"38366" "WALKING_DOWNSTAIRS" 23 -0.1907253
"38367" "WALKING_DOWNSTAIRS" 23 -0.4107771
"38368" "WALKING_DOWNSTAIRS" 23 0.3898752
"38369" "WALKING_DOWNSTAIRS" 23 -0.6089637
"38370" "WALKING_DOWNSTAIRS" 23 -0.4289434
"38371" "WALKING_DOWNSTAIRS" 23 0.00309280000000001
"38372" "WALKING_DOWNSTAIRS" 23 0.3535923
"38373" "WALKING_DOWNSTAIRS" 23 0.0679084
"38374" "WALKING_DOWNSTAIRS" 23 -0.1809477
"38375" "WALKING_DOWNSTAIRS" 23 -0.6580195
"38376" "WALKING_DOWNSTAIRS" 23 0.5231273
"38377" "WALKING_DOWNSTAIRS" 23 -0.1510308
"38378" "WALKING_DOWNSTAIRS" 23 -0.339092
"38379" "WALKING_DOWNSTAIRS" 23 0.1645518
"38380" "WALKING_DOWNSTAIRS" 23 -0.1975271
"38381" "WALKING_DOWNSTAIRS" 23 0.7724514
"38382" "WALKING_DOWNSTAIRS" 23 0.182356
"38383" "WALKING_DOWNSTAIRS" 23 -0.04376368
"38384" "WALKING_DOWNSTAIRS" 23 0.486867
"38385" "WALKING_DOWNSTAIRS" 23 0.7076928
"38386" "WALKING_DOWNSTAIRS" 23 0.6334367
"38387" "WALKING_DOWNSTAIRS" 23 0.9757335
"38388" "WALKING_DOWNSTAIRS" 23 0.1909096
"38389" "WALKING_DOWNSTAIRS" 23 -0.001125808
"38390" "WALKING_DOWNSTAIRS" 23 0.05735824
"38391" "WALKING_DOWNSTAIRS" 23 0.6918256
"38392" "WALKING_DOWNSTAIRS" 23 0.3400499
"38393" "WALKING_DOWNSTAIRS" 23 -0.3089282
"38394" "WALKING_DOWNSTAIRS" 23 0.9587801
"38395" "WALKING_DOWNSTAIRS" 23 0.1254735
"38396" "WALKING_DOWNSTAIRS" 23 0.8166416
"38397" "WALKING_DOWNSTAIRS" 23 0.7107382
"38398" "WALKING_DOWNSTAIRS" 23 0.6148955
"38399" "WALKING_DOWNSTAIRS" 23 0.3685068
"38400" "WALKING_DOWNSTAIRS" 23 0.7650509
"38401" "WALKING_DOWNSTAIRS" 23 -0.4081637
"38402" "WALKING_DOWNSTAIRS" 23 0.05956118
"38403" "WALKING_DOWNSTAIRS" 23 -0.1582247
"38404" "WALKING_DOWNSTAIRS" 23 0.4264321
"38405" "WALKING_DOWNSTAIRS" 23 0.3226748
"38406" "WALKING_DOWNSTAIRS" 23 0.1146729
"38407" "WALKING_DOWNSTAIRS" 23 0.002461294
"38408" "WALKING_DOWNSTAIRS" 23 -0.8832692
"38409" "WALKING_DOWNSTAIRS" 23 0.4347587
"38410" "WALKING_DOWNSTAIRS" 23 -0.0776491
"38411" "WALKING_DOWNSTAIRS" 23 -0.04178408
"38412" "WALKING_DOWNSTAIRS" 23 -0.1349086
"38413" "WALKING_DOWNSTAIRS" 23 -0.5351678
"38414" "WALKING_DOWNSTAIRS" 23 0.1614055
"38415" "WALKING_DOWNSTAIRS" 23 0.2727943
"38416" "WALKING_DOWNSTAIRS" 23 -0.7397201
"38417" "WALKING_DOWNSTAIRS" 23 0.1017364
"38418" "WALKING_DOWNSTAIRS" 23 -0.2713482
"38419" "WALKING_DOWNSTAIRS" 23 -0.2904354
"38420" "WALKING_DOWNSTAIRS" 23 0.2022945
"38421" "WALKING_DOWNSTAIRS" 23 -0.43779634
"38422" "WALKING_DOWNSTAIRS" 23 0.2533666
"38423" "WALKING_DOWNSTAIRS" 23 -0.1526769
"38424" "WALKING_DOWNSTAIRS" 23 -0.5586885
"38425" "WALKING_DOWNSTAIRS" 23 -0.2631609
"38426" "WALKING_DOWNSTAIRS" 23 -0.0140446
"38427" "WALKING_DOWNSTAIRS" 23 0.4703466
"38428" "WALKING_DOWNSTAIRS" 23 -0.836893
"38429" "WALKING_DOWNSTAIRS" 23 -0.06104007
"38430" "WALKING_DOWNSTAIRS" 23 -1.4437587
"38431" "WALKING_DOWNSTAIRS" 23 0.2333781
"38432" "WALKING_DOWNSTAIRS" 23 0.4077902
"38433" "WALKING_DOWNSTAIRS" 23 -0.5005603412
"38434" "WALKING_DOWNSTAIRS" 23 -0.4814519
"38435" "WALKING_DOWNSTAIRS" 23 -1.423191
"38436" "WALKING_DOWNSTAIRS" 23 0.453236
"38437" "WALKING_DOWNSTAIRS" 23 -0.003328
"38438" "WALKING_DOWNSTAIRS" 23 -0.1382301
"38439" "WALKING_DOWNSTAIRS" 23 0.6078797
"38440" "WALKING_DOWNSTAIRS" 23 -0.5063414
"38441" "WALKING_DOWNSTAIRS" 23 -1.161104
"38442" "WALKING_DOWNSTAIRS" 23 0.4515238
"38443" "WALKING_DOWNSTAIRS" 23 -0.2585618
"38444" "WALKING_DOWNSTAIRS" 23 -0.3111615
"38445" "WALKING_DOWNSTAIRS" 23 0.3480849
"38446" "WALKING_DOWNSTAIRS" 23 -0.825989
"38447" "WALKING_DOWNSTAIRS" 23 -0.2346262
"38448" "WALKING_DOWNSTAIRS" 23 0.00519800000000004
"38449" "WALKING_DOWNSTAIRS" 23 -0.2651738
"38450" "WALKING_DOWNSTAIRS" 23 -0.3580586
"38451" "WALKING_DOWNSTAIRS" 23 0.3391235
"38452" "WALKING_DOWNSTAIRS" 23 -0.4595719
"38453" "WALKING_DOWNSTAIRS" 23 -1.136228
"38454" "WALKING_DOWNSTAIRS" 23 0.258315
"38455" "WALKING_DOWNSTAIRS" 23 -0.348896
"38456" "WALKING_DOWNSTAIRS" 23 0.1834657
"38457" "WALKING_DOWNSTAIRS" 23 0.1854789
"38458" "WALKING_DOWNSTAIRS" 23 -0.1152011
"38459" "WALKING_DOWNSTAIRS" 23 0.1060658
"38460" "WALKING_DOWNSTAIRS" 23 0.01117096
"38461" "WALKING_DOWNSTAIRS" 23 -0.00757759
"38462" "WALKING_DOWNSTAIRS" 23 0.06589782
"38463" "WALKING_DOWNSTAIRS" 23 0.0817984
"38464" "WALKING_DOWNSTAIRS" 23 -0.1880098
"38465" "WALKING_DOWNSTAIRS" 23 -0.01750338
"38466" "WALKING_DOWNSTAIRS" 23 0.081428
"38467" "WALKING_DOWNSTAIRS" 23 -0.3058152
"38468" "WALKING_DOWNSTAIRS" 23 -0.3413499
"38469" "WALKING_DOWNSTAIRS" 23 -0.06394777
"38470" "WALKING_DOWNSTAIRS" 23 -0.4313358
"38471" "WALKING_DOWNSTAIRS" 23 -0.1256785
"38472" "WALKING_DOWNSTAIRS" 23 -0.37804
"38473" "WALKING_DOWNSTAIRS" 23 0.1765255
"38474" "WALKING_DOWNSTAIRS" 23 -0.1681427
"38475" "WALKING_DOWNSTAIRS" 23 -0.01330756
"38476" "WALKING_DOWNSTAIRS" 23 -0.1070353
"38477" "WALKING_DOWNSTAIRS" 23 0.04294533
"38478" "WALKING_DOWNSTAIRS" 23 -0.1343887
"38479" "WALKING_DOWNSTAIRS" 23 -0.04422415
"38480" "WALKING_DOWNSTAIRS" 23 -0.166521
"38481" "WALKING_DOWNSTAIRS" 23 -0.4273045
"38482" "WALKING_DOWNSTAIRS" 23 -0.7761481
"38483" "WALKING_DOWNSTAIRS" 23 -0.2417821
"38484" "WALKING_DOWNSTAIRS" 23 -0.3642059
"38485" "WALKING_DOWNSTAIRS" 23 -0.1168253
"38486" "WALKING_DOWNSTAIRS" 23 -0.1223552
"38487" "WALKING_DOWNSTAIRS" 23 -0.09797507
"38488" "WALKING_DOWNSTAIRS" 23 0.06892062
"38489" "WALKING_DOWNSTAIRS" 23 -0.1922848
"38490" "WALKING_DOWNSTAIRS" 23 -0.03493111
"38491" "WALKING_DOWNSTAIRS" 23 -0.07030017
"38492" "WALKING_DOWNSTAIRS" 23 -0.514958
"38493" "WALKING_DOWNSTAIRS" 23 -0.3868146
"38494" "WALKING_DOWNSTAIRS" 23 -0.6203006
"38495" "WALKING_DOWNSTAIRS" 23 -0.4796187
"38496" "WALKING_DOWNSTAIRS" 23 -0.09384426
"38497" "WALKING_DOWNSTAIRS" 23 -0.1171447
"38498" "WALKING_DOWNSTAIRS" 23 -0.3035428
"38499" "WALKING_DOWNSTAIRS" 23 -0.3227068
"38500" "WALKING_DOWNSTAIRS" 23 -0.6879803
"38501" "WALKING_DOWNSTAIRS" 23 0.07880055
"38502" "WALKING_DOWNSTAIRS" 23 -0.3362398
"38503" "WALKING_DOWNSTAIRS" 23 -0.4140134
"38504" "WALKING_DOWNSTAIRS" 23 -0.6107029
"38505" "WALKING_DOWNSTAIRS" 23 -0.5825293
"38506" "WALKING_DOWNSTAIRS" 23 -0.4255618
"38507" "WALKING_DOWNSTAIRS" 23 -0.8642389
"38508" "WALKING_DOWNSTAIRS" 23 -0.379081
"38509" "WALKING_DOWNSTAIRS" 23 -0.2508938
"38510" "WALKING_DOWNSTAIRS" 23 0.1070714
"38511" "WALKING_DOWNSTAIRS" 23 0.03665318
"38512" "WALKING_DOWNSTAIRS" 23 0.0559975
"38513" "WALKING_DOWNSTAIRS" 23 0.2073489
"38514" "WALKING_DOWNSTAIRS" 23 0.113473
"38515" "WALKING_DOWNSTAIRS" 23 0.1023414
"38516" "WALKING_DOWNSTAIRS" 23 0.1626809
"38517" "WALKING_DOWNSTAIRS" 23 0.1708178
"38518" "WALKING_DOWNSTAIRS" 23 -0.08209347
"38519" "WALKING_DOWNSTAIRS" 23 0.07828306
"38520" "WALKING_DOWNSTAIRS" 23 0.1792353
"38521" "WALKING_DOWNSTAIRS" 23 -0.1948492
"38522" "WALKING_DOWNSTAIRS" 23 -0.235338
"38523" "WALKING_DOWNSTAIRS" 23 0.03296093
"38524" "WALKING_DOWNSTAIRS" 23 -0.3349959
"38525" "WALKING_DOWNSTAIRS" 23 -0.0263535
"38526" "WALKING_DOWNSTAIRS" 23 -0.2638471
"38527" "WALKING_DOWNSTAIRS" 23 0.2649856
"38528" "WALKING_DOWNSTAIRS" 23 -0.0606838
"38529" "WALKING_DOWNSTAIRS" 23 0.09142604
"38530" "WALKING_DOWNSTAIRS" 23 0.0115341
"38531" "WALKING_DOWNSTAIRS" 23 0.1366126
"38532" "WALKING_DOWNSTAIRS" 23 -0.04858779
"38533" "WALKING_DOWNSTAIRS" 23 0.03091281
"38534" "WALKING_DOWNSTAIRS" 23 -0.09978196
"38535" "WALKING_DOWNSTAIRS" 23 -0.3274777
"38536" "WALKING_DOWNSTAIRS" 23 -0.6813123
"38537" "WALKING_DOWNSTAIRS" 23 -0.142535
"38538" "WALKING_DOWNSTAIRS" 23 -0.2769804
"38539" "WALKING_DOWNSTAIRS" 23 0.005892909
"38540" "WALKING_DOWNSTAIRS" 23 -0.05426189
"38541" "WALKING_DOWNSTAIRS" 23 -0.05151182
"38542" "WALKING_DOWNSTAIRS" 23 0.1435287
"38543" "WALKING_DOWNSTAIRS" 23 -0.1188309
"38544" "WALKING_DOWNSTAIRS" 23 0.03705208
"38545" "WALKING_DOWNSTAIRS" 23 0.01307561
"38546" "WALKING_DOWNSTAIRS" 23 -0.4346585
"38547" "WALKING_DOWNSTAIRS" 23 -0.2834484
"38548" "WALKING_DOWNSTAIRS" 23 -0.5398468
"38549" "WALKING_DOWNSTAIRS" 23 -0.3850824
"38550" "WALKING_DOWNSTAIRS" 23 -0.0121178
"38551" "WALKING_DOWNSTAIRS" 23 -0.03953516
"38552" "WALKING_DOWNSTAIRS" 23 -0.2074811
"38553" "WALKING_DOWNSTAIRS" 23 -0.2191223
"38554" "WALKING_DOWNSTAIRS" 23 -0.6088999
"38555" "WALKING_DOWNSTAIRS" 23 0.1907721
"38556" "WALKING_DOWNSTAIRS" 23 -0.2485216
"38557" "WALKING_DOWNSTAIRS" 23 -0.3200194
"38558" "WALKING_DOWNSTAIRS" 23 -0.518992
"38559" "WALKING_DOWNSTAIRS" 23 -0.4956227
"38560" "WALKING_DOWNSTAIRS" 23 -0.349952
"38561" "WALKING_DOWNSTAIRS" 23 -0.807403
"38562" "WALKING_DOWNSTAIRS" 23 -0.2921947
"38563" "WALKING_DOWNSTAIRS" 23 -0.1438916
"38564" "WALKING_DOWNSTAIRS" 23 0.2177664
"38565" "WALKING_DOWNSTAIRS" 23 0.1386195
"38566" "WALKING_DOWNSTAIRS" 23 0.3251949
"38567" "WALKING_DOWNSTAIRS" 23 -0.2327913
"38568" "WALKING_DOWNSTAIRS" 23 0.2710886
"38569" "WALKING_DOWNSTAIRS" 23 1.4692129
"38570" "WALKING_DOWNSTAIRS" 23 -0.08998651
"38571" "WALKING_DOWNSTAIRS" 23 1.109049
"38572" "WALKING_DOWNSTAIRS" 23 -0.7532413
"38573" "WALKING_DOWNSTAIRS" 23 0.1901253
"38574" "WALKING_DOWNSTAIRS" 23 -0.0666045
"38575" "WALKING_DOWNSTAIRS" 23 -1.003683
"38576" "WALKING_DOWNSTAIRS" 23 -1.097333
"38577" "WALKING_DOWNSTAIRS" 23 -0.2425434
"38578" "WALKING_DOWNSTAIRS" 23 0.5106293
"38579" "WALKING_DOWNSTAIRS" 23 0.3655285
"38580" "WALKING_DOWNSTAIRS" 23 0.0617972
"38581" "WALKING_DOWNSTAIRS" 23 0.07893824
"38582" "WALKING_DOWNSTAIRS" 23 0.888354
"38583" "WALKING_DOWNSTAIRS" 23 0.02972063
"38584" "WALKING_DOWNSTAIRS" 23 -1.090916
"38585" "WALKING_DOWNSTAIRS" 23 -0.4182482
"38586" "WALKING_DOWNSTAIRS" 23 -0.01732056
"38587" "WALKING_DOWNSTAIRS" 23 -0.3939231
"38588" "WALKING_DOWNSTAIRS" 23 -0.5414912
"38589" "WALKING_DOWNSTAIRS" 23 0.002889383
"38590" "WALKING_DOWNSTAIRS" 23 -0.5499
"38591" "WALKING_DOWNSTAIRS" 23 0.2668072
"38592" "WALKING_DOWNSTAIRS" 23 0.06416387
"38593" "WALKING_DOWNSTAIRS" 23 0.09394941
"38594" "WALKING_DOWNSTAIRS" 23 -0.0534517
"38595" "WALKING_DOWNSTAIRS" 23 -0.2515737
"38596" "WALKING_DOWNSTAIRS" 23 -0.5073713
"38597" "WALKING_DOWNSTAIRS" 23 -0.2432909
"38598" "WALKING_DOWNSTAIRS" 23 -1.3145359
"38599" "WALKING_DOWNSTAIRS" 23 0.210016
"38600" "WALKING_DOWNSTAIRS" 23 -0.5107256
"38601" "WALKING_DOWNSTAIRS" 23 -0.0353752
"38602" "WALKING_DOWNSTAIRS" 23 -0.1518518
"38603" "WALKING_DOWNSTAIRS" 23 0.3318044
"38604" "WALKING_DOWNSTAIRS" 23 -0.5247063
"38605" "WALKING_DOWNSTAIRS" 23 -0.5867231
"38606" "WALKING_DOWNSTAIRS" 23 -0.5310815
"38607" "WALKING_DOWNSTAIRS" 23 0.3829188
"38608" "WALKING_DOWNSTAIRS" 23 -0.7410504
"38609" "WALKING_DOWNSTAIRS" 23 0.841163
"38610" "WALKING_DOWNSTAIRS" 23 0.3809239
"38611" "WALKING_DOWNSTAIRS" 23 -0.1520354
"38612" "WALKING_DOWNSTAIRS" 23 0.3320679
"38613" "WALKING_DOWNSTAIRS" 23 -1.2893416
"38614" "WALKING_DOWNSTAIRS" 23 0.519354
"38615" "WALKING_DOWNSTAIRS" 23 -1.853085
"38616" "WALKING_DOWNSTAIRS" 23 0.43033651
"38617" "WALKING_DOWNSTAIRS" 23 -0.636259
"38618" "WALKING_DOWNSTAIRS" 23 1.099612
"38619" "WALKING_DOWNSTAIRS" 23 0.702456
"38620" "WALKING_DOWNSTAIRS" 23 -0.1099329
"38621" "WALKING_DOWNSTAIRS" 23 -0.0003893258
"38622" "WALKING_DOWNSTAIRS" 23 -0.02798242
"38623" "WALKING_DOWNSTAIRS" 23 -0.1314317
"38624" "WALKING_DOWNSTAIRS" 23 -0.03834119
"38625" "WALKING_DOWNSTAIRS" 23 0.146955
"38626" "WALKING_DOWNSTAIRS" 23 -0.06005296
